symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
A,865000000,,0,1.330434,8128000000,Agilent Technologies Inc.,0.65,66.97259,0.08091603053435101,66.9306,0.0011312217194560002,6237000000,0.596,0.8418078999999999,2018-10-01 00:00:00.0,315024508,1916000000,,79.5,2.1,2017-10-31,22568883928,0.07142857142857101,0.160794652474804,0.061633205727421,10,46.2,10.9,4.91,4.661897,6.73,3.61,,6.54,3514000000,242345,11,318769547,2018-09-14,4281663,1.96,2.5700000000000003,10.939099,75,60.42,0.10939096316445901,0.5451194521373061,1.024586718367977,0.052209193454902006
AA,940000000,,14.2857,0.686456,1119000000,Alcoa Corporation,1.33,47.75965,-0.02291917973462,42.592,-0.075131308517926,1401000000,0,0,0,186017718,1418000000,,80.6,1.16,2017-12-31,7552158120,-0.07681787098244801,-0.114560559685177,-0.097995545657015,5,0,0,1.5,0.5893986999999999,4.7,0.84,,2.56,6138000000,420411,33,186473040,2018-09-14,7475615,2.21,4.05,-10.1398,62.35,39.58,-0.10139782560461501,0.8064792388700801,0.8064792388700801,-0.265905383360522
AAAU,0,,0,0,0,Perth Mint Physical Gold,0,,0.008458262350936,,-0.012445260040872002,0,0,0,0,100000,0,,,0,0,1183930,-0.021545454545454,0.008458262350936,0.008458262350936,0,0,0,,,,,,,0,NaN,0,100000,0,0,,0,0,12.13,11.7394,0.008458262350936,0.008458262350936,0.008458262350936,0.008458262350936
AABA,0,,0,1.806792,0,Altaba Inc.,0,73.37245,0.0049897270325800006,69.5534,0.008096569998527,0,0,0,0,588918384,0,,67,22.63,2017-12-31,41465201262,-0.033314511575381005,-0.063585395870367,-0.06230316308366401,0,0,0,0.66,1.8668127,95.27,24.1,,32.69,0,0,0,605508196,2018-09-14,22718777,2.52,0,4.0729003,82.45,62.802,0.040729483282674006,0.5789716393820611,1.064516129032258,-0.063585395870367
AAC,9890000,,-50,1.285604,16412000,AAC Holdings Inc.,0.18,9.8368,-0.283464566929133,8.789,-0.016216216216216002,227006000,0,0,0,9509214,0,,47.5,-0.88,2017-12-31,179063794,-0.22222222222222202,-0.21297297297297202,-0.372954349698535,2,0,0,1.1400000000000001,0.54361296,-8.43,-4.58,,-13.04,80424000,38297,3,24596675,2018-09-14,2262145,10.13,0.44,-28.8368,12.96,6.72,-0.288367546432062,-0.5684647302904561,-0.6064864864864861,-0.21467098166127202
AADR,0,,0,1.106962,0,AdvisorShares Dorsey Wright ADR,0,56.97207,0.062390963835142005,52.21684,0.024650826118760003,0,0.42935,0.8002796,2018-09-26 00:00:00.0,3625000,0,,,0,0,194481250,0.014766603681153002,0.006202256968864,-0.071706157365271,0,0,0,2.96,,,2.66,,10.95,0,NaN,0,3625000,2013-01-15,2867,1.0166667,0,-1.1923001,64,47.31,-0.011923222843082,0.37168424416746504,0.5693007909392991,-0.105505351962386
AAL,2802000000,,2.5157,1.097314,10834000000,American Airlines Group Inc.,1.5899999999999999,45.7951,0.087526205450733,39.32833,-0.04816513761467801,49749000000,0.4,0.9638554500000001,2018-08-06 00:00:00.0,449506141,12416000000,,77.9,4.25,2017-12-31,19111132464,0.050101214574898,0.087514805924466,-0.180636970844496,8,0,0,6.19,0.47882694000000003,4.08,2.74,,100.19,21478000000,163207,47,460509216,2018-09-14,26423634,4.55,4.75,-10.6141,59.08,35.64,-0.106140919576375,0.17368236478613502,1.278529662063853,-0.21144038489309702
AAMC,0,,0,1.3667289999999999,0,Altisource Asset Management Corp Com,0,66.54893,-0.067026194144838,62.98138,0.014237855946398,0,0,0,0,1460558,0,9.5,39.6,-4.57,2017-12-31,97683377,-0.035059760956175,-0.125,-0.07203065134099601,0,0,0,335.5,5.5231466000000005,-56.7,-16.76,,2.9699999999999998,0,0,0,1613268,2018-09-14,36342,80.76,0,-29.3259,93.8,55,-0.293259410563174,2.730745532963647,-0.88639774859287,-0.22322001282873602
AAME,0,,0,0.5500229999999999,0,Atlantic American Corporation,0,3.0075,-0.056603773584905,2.65686,-0.038461538461538006,0,0.02,0.8,2018-04-12 00:00:00.0,16384957,0,19.1,5,0.2,2017-12-31,50623708,0,0,-0.22603015386520503,0,38.7,6.7,0.5,0.28674802,0.79,0.31,,1.01,0,0,0,20249483,2018-09-14,673,0.2,0,-21.3939,4,2.2,-0.21393535404351602,-0.26509494973249403,-0.363381716322892,-0.22603015386520503
AAN,871337000,,10.526299999999999,0.016885,220568000,Aaron's Inc.,0.76,44.43773,0.119122185958191,49.09326,-0.021100090171325,0,0.12,0.2210759,2018-09-19 00:00:00.0,65734751,1597810000,,99.4,4.06,2017-12-31,3939550178,0.10952127877028701,0.26304816243711504,0.196569891762008,6,0,10.7,2.15,1.092216,8.04,11.24,,17.68,1723510000,144833,24,72578301,2018-09-14,2779051,6.13,2.73,31.5606,56,34.29,0.31560769296023805,1.171868935632174,0.9906263064860381,0.37782234011498705
AAOI,23161000,,55.8824,2.543661,70966000,Applied Optoelectronics Inc.,0.34,35.6347,-0.28347650328448704,37.7666,-0.13325183374083102,41009000,0,0,0,18338563,39372000,,64.8,3.66,2017-12-31,558635167,-0.326525765851341,-0.312651478429471,0.152845528455284,5,0,0,1.8,1.9184114,10.58,7.93,,10.73,88879000,29102,5,19697996,2018-09-14,7147176,6.95,2.47,-56.187202,66.23,22.54,-0.5618723930171481,0.330830595964336,1.835999999999999,-0.25191242416249005
